date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,Unitprice,usdprice
2021-04-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Maize,1,aggregate,Retail,KES,48.03,48.03,0.454
2021-04-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,pulses and nuts,Beans,1,aggregate,Retail,KES,107.08,107.08,1.0121
2021-04-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Maize,1,aggregate,Retail,KES,48.75,48.75,0.4608
2021-04-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,pulses and nuts,Beans,1,aggregate,Retail,KES,91.04,91.04,0.8605
2021-04-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,cereals and tubers,Maize,1,aggregate,Retail,KES,47.31,47.31,0.4471
2021-04-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,pulses and nuts,Beans,1,aggregate,Retail,KES,101.47,101.47,0.9591
2021-04-15,North Eastern,Wajir,Wajir town,1.750845,40.058478,cereals and tubers,Maize,1,aggregate,Retail,KES,50,50,0.4726
2021-04-15,North Eastern,Wajir,Wajir town,1.750845,40.058478,pulses and nuts,Beans,1,aggregate,Retail,KES,130,130,1.2287
2021-04-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,cereals and tubers,Maize,1,aggregate,Retail,KES,30,30,0.2836
2021-04-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,pulses and nuts,Beans,1,aggregate,Retail,KES,100,100,0.9452
2021-04-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Maize,1,aggregate,Retail,KES,41.84,41.84,0.3955
2021-04-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,pulses and nuts,Beans,1,aggregate,Retail,KES,105.53,105.53,0.9974
2021-04-15,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,cereals and tubers,Maize,1,aggregate,Retail,KES,41.67,41.67,0.3938
2021-04-15,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,pulses and nuts,Beans,1,aggregate,Retail,KES,110.67,110.67,1.046
2021-04-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Maize,1,aggregate,Retail,KES,42,42,0.397
2021-04-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,pulses and nuts,Beans,1,aggregate,Retail,KES,114,114,1.0775
2021-04-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,cereals and tubers,Maize,1,aggregate,Retail,KES,41.79,41.79,0.395
2021-04-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,pulses and nuts,Beans,1,aggregate,Retail,KES,109.89,109.89,1.0386
2021-04-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Maize,1,aggregate,Retail,KES,42.07,42.07,0.3976
2021-04-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,pulses and nuts,Beans,1,aggregate,Retail,KES,116.74,116.74,1.1034
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,cereals and tubers,Maize,1,aggregate,Retail,KES,40.94,40.94,0.387
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,pulses and nuts,Beans,1,aggregate,Retail,KES,110.17,110.17,1.0413
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,cereals and tubers,Maize,1,aggregate,Retail,KES,40.98,40.98,0.3874
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,pulses and nuts,Beans,1,aggregate,Retail,KES,112.89,112.89,1.067
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,cereals and tubers,Maize,1,aggregate,Retail,KES,41.17,41.17,0.3891
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,pulses and nuts,Beans,1,aggregate,Retail,KES,112,112,1.0586
2021-04-15,Rift Valley,Turkana,Lodwar town,3.11904,35.598337,cereals and tubers,Maize,1,aggregate,Retail,KES,50,50,0.4726
2021-04-15,Rift Valley,Turkana,Lodwar town,3.11904,35.598337,pulses and nuts,Beans,1,aggregate,Retail,KES,105,105,0.9924
2021-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,cereals and tubers,Maize,1,aggregate,Retail,KES,48.08,48.08,0.4544
2021-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,pulses and nuts,Beans,1,aggregate,Retail,KES,116.15,116.15,1.0979
2021-05-15,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Maize,1,aggregate,Retail,KES,50.12,50.12,0.4652
2021-05-15,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,pulses and nuts,Beans,1,aggregate,Retail,KES,100.63,100.63,0.9342
2021-05-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Maize,1,aggregate,Retail,KES,50,50,0.4642
2021-05-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,pulses and nuts,Beans,1,aggregate,Retail,KES,105.09,105.09,0.9756
2021-05-15,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Maize,1,aggregate,Retail,KES,49.55,49.55,0.4599
2021-05-15,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,pulses and nuts,Beans,1,aggregate,Retail,KES,105.92,105.92,0.9833
2021-05-15,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Maize,1,aggregate,Retail,KES,50,50,0.4642
2021-05-15,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,pulses and nuts,Beans,1,aggregate,Retail,KES,109.67,109.67,1.0181
2021-05-15,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Maize,1,aggregate,Retail,KES,50.78,50.78,0.4714
2021-05-15,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,pulses and nuts,Beans,1,aggregate,Retail,KES,109.93,109.93,1.0205
2021-05-15,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Maize,1,aggregate,Retail,KES,50,50,0.4642
2021-05-15,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,pulses and nuts,Beans,1,aggregate,Retail,KES,110.13,110.13,1.0224
2021-05-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Maize,1,aggregate,Retail,KES,49.57,49.57,0.4602
2021-05-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,pulses and nuts,Beans,1,aggregate,Retail,KES,99.84,99.84,0.9269
2021-05-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Maize,1,aggregate,Retail,KES,49.42,49.42,0.4588
2021-05-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,pulses and nuts,Beans,1,aggregate,Retail,KES,91.83,91.83,0.8524
2021-05-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,cereals and tubers,Maize,1,aggregate,Retail,KES,48.64,48.64,0.4515
2021-05-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,pulses and nuts,Beans,1,aggregate,Retail,KES,99.41,99.41,0.9228
2021-05-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,cereals and tubers,Maize,1,aggregate,Retail,KES,35,35,0.3249
2021-05-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,pulses and nuts,Beans,1,aggregate,Retail,KES,100,100,0.9283
2021-05-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Maize,1,aggregate,Retail,KES,37.41,37.41,0.3473
2021-05-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,pulses and nuts,Beans,1,aggregate,Retail,KES,100,100,0.9283
2021-05-15,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,cereals and tubers,Maize,1,aggregate,Retail,KES,40,40,0.3713
2021-05-15,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,pulses and nuts,Beans,1,aggregate,Retail,KES,100,100,0.9283
2021-05-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Maize,1,aggregate,Retail,KES,41.11,41.11,0.3816
2021-05-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,pulses and nuts,Beans,1,aggregate,Retail,KES,108.89,108.89,1.0108
2021-05-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,cereals and tubers,Maize,1,aggregate,Retail,KES,40.5,40.5,0.376
2021-05-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,pulses and nuts,Beans,1,aggregate,Retail,KES,108,108,1.0026
2021-05-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Maize,1,aggregate,Retail,KES,43.33,43.33,0.4023
2021-05-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,pulses and nuts,Beans,1,aggregate,Retail,KES,101.11,101.11,0.9386
2021-05-15,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,cereals and tubers,Maize,1,aggregate,Retail,KES,40.15,40.15,0.3727
2021-05-15,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,pulses and nuts,Beans,1,aggregate,Retail,KES,100,100,0.9283
2021-05-15,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,cereals and tubers,Maize,1,aggregate,Retail,KES,39.33,39.33,0.3651
2021-05-15,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,pulses and nuts,Beans,1,aggregate,Retail,KES,102.22,102.22,0.9489
2021-05-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,cereals and tubers,Maize,1,aggregate,Retail,KES,40,40,0.3713
2021-05-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,pulses and nuts,Beans,1,aggregate,Retail,KES,100,100,0.9283
2021-05-15,Rift Valley,Turkana,Lodwar town,3.11904,35.598337,cereals and tubers,Maize,1,aggregate,Retail,KES,42.5,42.5,0.3945
2021-05-15,Rift Valley,Turkana,Lodwar town,3.11904,35.598337,pulses and nuts,Beans,1,aggregate,Retail,KES,110,110,1.0211
2021-05-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,cereals and tubers,Maize,1,aggregate,Retail,KES,40,40,0.3713
2021-05-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,pulses and nuts,Beans,1,aggregate,Retail,KES,100,100,0.9283
2021-06-15,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,cereals and tubers,Maize,1,aggregate,Retail,KES,52.5,52.5,0.4918
2021-06-15,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,pulses and nuts,Beans,1,aggregate,Retail,KES,100,100,0.9368
2021-06-15,Eastern,Marsabit,Marsabit town,2.33025,37.989172,cereals and tubers,Maize,1,aggregate,Retail,KES,40,40,0.3747
2021-06-15,Eastern,Marsabit,Marsabit town,2.33025,37.989172,pulses and nuts,Beans,1,aggregate,Retail,KES,100,100,0.9368
2021-06-15,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Maize,1,aggregate,Retail,KES,48.38,48.38,0.4533
2021-06-15,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,pulses and nuts,Beans,1,aggregate,Retail,KES,103.85,103.85,0.9728
2021-06-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Maize,1,aggregate,Retail,KES,47.58,47.58,0.4457
2021-06-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,pulses and nuts,Beans,1,aggregate,Retail,KES,118.74,118.74,1.1123
2021-06-15,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Maize,1,aggregate,Retail,KES,48.29,48.29,0.4524
2021-06-15,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,pulses and nuts,Beans,1,aggregate,Retail,KES,112.63,112.63,1.0551
2021-06-15,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Maize,1,aggregate,Retail,KES,50,50,0.4684
2021-06-15,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,pulses and nuts,Beans,1,aggregate,Retail,KES,113.08,113.08,1.0593
2021-06-15,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Maize,1,aggregate,Retail,KES,50,50,0.4684
2021-06-15,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,pulses and nuts,Beans,1,aggregate,Retail,KES,114.92,114.92,1.0766
2021-06-15,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Maize,1,aggregate,Retail,KES,50,50,0.4684
2021-06-15,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,pulses and nuts,Beans,1,aggregate,Retail,KES,116.31,116.31,1.0895
2021-06-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Maize,1,aggregate,Retail,KES,49.24,49.24,0.4613
2021-06-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,pulses and nuts,Beans,1,aggregate,Retail,KES,100.74,100.74,0.9437
2021-06-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Maize,1,aggregate,Retail,KES,71.67,71.67,0.6714
2021-06-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,pulses and nuts,Beans,1,aggregate,Retail,KES,121,121,1.1335
2021-06-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Maize,1,aggregate,Retail,KES,50,50,0.4684
2021-06-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,pulses and nuts,Beans,1,aggregate,Retail,KES,93.23,93.23,0.8733
2021-06-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,cereals and tubers,Maize,1,aggregate,Retail,KES,48.86,48.86,0.4577
2021-06-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,pulses and nuts,Beans,1,aggregate,Retail,KES,99.87,99.87,0.9355
2021-06-15,North Eastern,Wajir,Wajir town,1.750845,40.058478,cereals and tubers,Maize,1,aggregate,Retail,KES,50,50,0.4684
2021-06-15,North Eastern,Wajir,Wajir town,1.750845,40.058478,pulses and nuts,Beans,1,aggregate,Retail,KES,127.5,127.5,1.1944
2021-06-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,cereals and tubers,Maize,1,aggregate,Retail,KES,35,35,0.3279
2021-06-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,pulses and nuts,Beans,1,aggregate,Retail,KES,100,100,0.9368
2021-06-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Maize,1,aggregate,Retail,KES,41.76,41.76,0.3912
2021-06-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,pulses and nuts,Beans,1,aggregate,Retail,KES,111.76,111.76,1.047
2021-06-15,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,cereals and tubers,Maize,1,aggregate,Retail,KES,44.17,44.17,0.4137
2021-06-15,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,pulses and nuts,Beans,1,aggregate,Retail,KES,107.36,107.36,1.0057
2021-06-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Maize,1,aggregate,Retail,KES,45.15,45.15,0.4229
2021-06-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,pulses and nuts,Beans,1,aggregate,Retail,KES,112.71,112.71,1.0558
2021-06-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,cereals and tubers,Maize,1,aggregate,Retail,KES,41.07,41.07,0.3847
2021-06-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,pulses and nuts,Beans,1,aggregate,Retail,KES,107.71,107.71,1.009
2021-06-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Maize,1,aggregate,Retail,KES,45.24,45.24,0.4238
2021-06-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,pulses and nuts,Beans,1,aggregate,Retail,KES,113.89,113.89,1.0669
2021-06-15,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,cereals and tubers,Maize,1,aggregate,Retail,KES,43.97,43.97,0.4119
2021-06-15,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,pulses and nuts,Beans,1,aggregate,Retail,KES,110.29,110.29,1.0332
2021-06-15,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,cereals and tubers,Maize,1,aggregate,Retail,KES,35.5,35.5,0.3326
2021-06-15,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,pulses and nuts,Beans,1,aggregate,Retail,KES,115.75,115.75,1.0843
2021-06-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,cereals and tubers,Maize,1,aggregate,Retail,KES,50,50,0.4684
2021-06-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,pulses and nuts,Beans,1,aggregate,Retail,KES,120,120,1.1241
2021-06-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,cereals and tubers,Maize,1,aggregate,Retail,KES,41.76,41.76,0.3912
2021-06-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,pulses and nuts,Beans,1,aggregate,Retail,KES,108.24,108.24,1.0139
2021-07-15,Coast,Mombasa,Junda (Mombasa),-4.0070984,39.6776164,cereals and tubers,Maize,1,aggregate,Retail,KES,55,55,0.5138
2021-07-15,Coast,Mombasa,Junda (Mombasa),-4.0070984,39.6776164,pulses and nuts,Beans,1,aggregate,Retail,KES,100,100,0.9341
2021-07-15,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,cereals and tubers,Maize,1,aggregate,Retail,KES,55.5,55.5,0.5184
2021-07-15,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,pulses and nuts,Beans,1,aggregate,Retail,KES,103,103,0.9622
2021-07-15,Eastern,Isiolo,Isiolo town,0.347132,37.580768,cereals and tubers,Maize,1,aggregate,Retail,KES,60,60,0.5605
2021-07-15,Eastern,Isiolo,Isiolo town,0.347132,37.580768,pulses and nuts,Beans,1,aggregate,Retail,KES,100,100,0.9341
2021-07-15,Eastern,Marsabit,Marsabit town,2.33025,37.989172,cereals and tubers,Maize,1,aggregate,Retail,KES,40,40,0.3737
2021-07-15,Eastern,Marsabit,Marsabit town,2.33025,37.989172,pulses and nuts,Beans,1,aggregate,Retail,KES,100,100,0.9341
2021-07-15,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Maize,1,aggregate,Retail,KES,49,49,0.4577
2021-07-15,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,pulses and nuts,Beans,1,aggregate,Retail,KES,102,102,0.9528
2021-07-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Maize,1,aggregate,Retail,KES,50,50,0.4671
2021-07-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,pulses and nuts,Beans,1,aggregate,Retail,KES,95,95,0.8874
2021-07-15,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Maize,1,aggregate,Retail,KES,48.75,48.75,0.4554
2021-07-15,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,pulses and nuts,Beans,1,aggregate,Retail,KES,107.5,107.5,1.0042
2021-07-15,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Maize,1,aggregate,Retail,KES,45,45,0.4204
2021-07-15,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,pulses and nuts,Beans,1,aggregate,Retail,KES,100,100,0.9341
2021-07-15,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Maize,1,aggregate,Retail,KES,50,50,0.4671
2021-07-15,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,pulses and nuts,Beans,1,aggregate,Retail,KES,80,80,0.7473
2021-07-15,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Maize,1,aggregate,Retail,KES,50,50,0.4671
2021-07-15,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,pulses and nuts,Beans,1,aggregate,Retail,KES,82.5,82.5,0.7707
2021-07-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Maize,1,aggregate,Retail,KES,45,45,0.4204
2021-07-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,pulses and nuts,Beans,1,aggregate,Retail,KES,99.73,99.73,0.9316
2021-07-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Maize,1,aggregate,Retail,KES,66.67,66.67,0.6228
2021-07-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,pulses and nuts,Beans,1,aggregate,Retail,KES,106,106,0.9902
2021-07-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Maize,1,aggregate,Retail,KES,50.65,50.65,0.4731
2021-07-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,pulses and nuts,Beans,1,aggregate,Retail,KES,95.19,95.19,0.8892
2021-07-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,cereals and tubers,Maize,1,aggregate,Retail,KES,50,50,0.4671
2021-07-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,pulses and nuts,Beans,1,aggregate,Retail,KES,98.7,98.7,0.922
2021-07-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,cereals and tubers,Maize,1,aggregate,Retail,KES,35,35,0.327
2021-07-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,pulses and nuts,Beans,1,aggregate,Retail,KES,90,90,0.8407
2021-07-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Maize,1,aggregate,Retail,KES,50,50,0.4671
2021-07-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,pulses and nuts,Beans,1,aggregate,Retail,KES,112.94,112.94,1.055
2021-07-15,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,cereals and tubers,Maize,1,aggregate,Retail,KES,50,50,0.4671
2021-07-15,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,pulses and nuts,Beans,1,aggregate,Retail,KES,111.76,111.76,1.044
2021-07-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Maize,1,aggregate,Retail,KES,43.82,43.82,0.4094
2021-07-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,pulses and nuts,Beans,1,aggregate,Retail,KES,108.24,108.24,1.0111
2021-07-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,cereals and tubers,Maize,1,aggregate,Retail,KES,46.04,46.04,0.4301
2021-07-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,pulses and nuts,Beans,1,aggregate,Retail,KES,115.61,115.61,1.0799
2021-07-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Maize,1,aggregate,Retail,KES,42.94,42.94,0.4011
2021-07-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,pulses and nuts,Beans,1,aggregate,Retail,KES,105.74,105.74,0.9877
2021-07-15,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,cereals and tubers,Maize,1,aggregate,Retail,KES,44.24,44.24,0.4132
2021-07-15,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,pulses and nuts,Beans,1,aggregate,Retail,KES,100,100,0.9341
2021-07-15,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,cereals and tubers,Maize,1,aggregate,Retail,KES,43.82,43.82,0.4094
2021-07-15,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,pulses and nuts,Beans,1,aggregate,Retail,KES,112.65,112.65,1.0523
2021-07-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,cereals and tubers,Maize,1,aggregate,Retail,KES,50,50,0.4671
2021-07-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,pulses and nuts,Beans,1,aggregate,Retail,KES,120,120,1.121
2021-07-15,Rift Valley,Turkana,Lodwar town,3.11904,35.598337,cereals and tubers,Maize,1,aggregate,Retail,KES,47.5,47.5,0.4437
2021-07-15,Rift Valley,Turkana,Lodwar town,3.11904,35.598337,pulses and nuts,Beans,1,aggregate,Retail,KES,175,175,1.6348
2021-07-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,cereals and tubers,Maize,1,aggregate,Retail,KES,56.36,56.36,0.5265
2021-07-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,pulses and nuts,Beans,1,aggregate,Retail,KES,106.36,106.36,0.9936
2021-08-15,Coast,Mombasa,Bangladesh (Mombasa),-4.011759614,39.63346,cereals and tubers,Maize,1,aggregate,Retail,KES,51.67,51.67,0.4731
2021-08-15,Coast,Mombasa,Bangladesh (Mombasa),-4.011759614,39.63346,pulses and nuts,Beans,1,aggregate,Retail,KES,111.33,111.33,1.0194
2021-08-15,Coast,Mombasa,Junda (Mombasa),-4.0070984,39.6776164,cereals and tubers,Maize,1,aggregate,Retail,KES,57.39,57.39,0.5254
2021-08-15,Coast,Mombasa,Junda (Mombasa),-4.0070984,39.6776164,pulses and nuts,Beans,1,aggregate,Retail,KES,100,100,0.9156
2021-08-15,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,cereals and tubers,Maize,1,aggregate,Retail,KES,51.14,51.14,0.4682
2021-08-15,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,pulses and nuts,Beans,1,aggregate,Retail,KES,107.78,107.78,0.9869
2021-08-15,Coast,Mombasa,Kisumu Ndogo (Mombasa),-4.039972,39.6933678,cereals and tubers,Maize,1,aggregate,Retail,KES,60,60,0.5494
2021-08-15,Coast,Mombasa,Kisumu Ndogo (Mombasa),-4.039972,39.6933678,pulses and nuts,Beans,1,aggregate,Retail,KES,100,100,0.9156
2021-08-15,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,cereals and tubers,Maize,1,aggregate,Retail,KES,51.67,51.67,0.4731
2021-08-15,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,pulses and nuts,Beans,1,aggregate,Retail,KES,106.67,106.67,0.9766
2021-08-15,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,cereals and tubers,Maize,1,aggregate,Retail,KES,60,60,0.5494
2021-08-15,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,pulses and nuts,Beans,1,aggregate,Retail,KES,95,95,0.8698
2021-08-15,Eastern,Isiolo,Isiolo town,0.347132,37.580768,cereals and tubers,Maize,1,aggregate,Retail,KES,64.44,64.44,0.59
2021-08-15,Eastern,Isiolo,Isiolo town,0.347132,37.580768,pulses and nuts,Beans,1,aggregate,Retail,KES,115.56,115.56,1.058
